tepehua de Tlachichilco;tpt;tepehua de Tlachichilco
tampuan;tpu;tampuan
tupi;tpw;tupi
me’phaa d’Acatepec;tpx;mephaa dacatepec
trumai;tpy;trumai
tembé;tqb;tembe
lehali;tql;lehali
toaripi;tqo;toaripi
tonkawa;tqw;tonkawa
turc;tr;turc
tirahi;tra;tirahi
terebu;trb;terebu
trique de Copala;trc;trique de Copala
turi;trd;turi
tarangan oriental;tre;tarangan oriental
créole trinidadien;trf;creole trinidadien
lishán didán;trg;lishan didan
turaka;trh;turaka
trio;tri;trio
toram;trj;toram
langues turques;trk;turques langues
cryptolecte écossais;trl;cryptolecte ecossais
tregami;trm;tregami
trinitario;trn;trinitario
tarao;tro;tarao
kokborok;trp;kokborok
trique de San Martín Itunyoso;trq;trique de san martin itunyoso
taushiro;trr;taushiro
trique de Chicahuaxtla;trs;trique de Chicahuaxtla
tunggare;trt;tunggare
turoyo;tru;turoyo
seediq;trv;seediq
torwali;trw;torwali
tringgus-sembaan bidayuh;trx;tringgussembaan bidayuh
turung;try;turung
torá;trz;tora
tsonga;ts;tsonga
tsaangi;tsa;tsaangi
tsamai;tsb;tsamai
tswa;tsc;tswa
tsakonien;tsd;tsakonien
langue des signes tunisienne;tse;signes tunisienne
tausug;tsg;tausug
tsuvan;tsh;tsuvan
tshobdun;tshobdun;tshobdun
tsimshian;tsi;tsimshian
tshangla;tsj;tshangla
tseku;tsk;tseku
langue des signes turque;tsm;signes turque
tsolyáni;tsolyáni;tsolyani
akei;tsr;akei
langue des signes taïwanaise;tss;signes taiwanaise
tondi songway kiini;tst;tondi songway kiini
tsou;tsu;tsou
tsogo;tsv;tsogo
mubami;tsx;mubami
purépecha;tsz;purepecha
tatare;tt;tatare
tutelo;tta;tutelo
tectitèque;ttc;tectiteque
tauade;ttd;tauade
bwanabwana;tte;bwanabwana
haut ta’oih;tth;haut taoih
tobati;tti;tobati
tooro;ttj;tooro
totoró;ttk;totoro
totela;ttl;totela
tutchone du Nord;ttm;tutchone du Nord
towei;ttn;towei
tamajaq;ttq;tamajaq
tera;ttr;tera
isan;tts;isan
tat;ttt;tat
torau;ttu;torau
long wat;ttw;long wat
sikaritai;tty;sikaritai
tsum;ttz;tsum
tubatulabal;tub;tubatulabal
mutu;tuc;mutu
tuxá;tud;tuxa
tuyuca;tue;tuyuca
tunebo;tuf;tunebo
tunia;tug;tunia
toupouri;tui;toupouri
tumbuka;tum;tumbuka
tunica;tun;tunica
tucano;tuo;tucano
langues tupies;tup;tupies langues
tedaga;tuq;tedaga
tuscarora;tus;tuscarora
langues altaïques;tut;altaiques langues
tututni;tuu;tututni
turkana;tuv;turkana
langues toungouses;tuw;toungouses langues
tuxinawa;tux;tuxinawa
tuken;tuy;tuken
tchourama;tuz;tchourama
vaghua;tva;vaghua
tsuvadi;tvd;tsuvadi
ambrym du Sud-Est;tvk;ambrym du sudest
tuvalu;tvl;tuvalu
tidore;tvo;tidore
sedoa;tvw;sedoa
twi;tw;twi
twana;twa;twana
tweants;twd;tweants
teiwa;twe;teiwa
tiwa du Nord;twf;tiwa du Nord
monba;twm;monba
tswapong;two;tswapong
turiwara;twt;turiwara
termanu;twu;termanu
taboyan;twy;taboyan
tombonuwo;txa;tombonuwo
tokharien B;txb;tokharien B
tsetsaut;txc;tsetsaut
totoli;txe;totoli
tangoute;txg;tangoute
thrace;txh;thrace
ikpeng;txi;ikpeng
tomini;txm;tomini
tarangan de l’Ouest;txn;tarangan de louest
toto;txo;toto
tii;txq;tii
tartessien;txr;tartessien
tonsea;txs;tonsea
citak;txt;citak
kayapó;txu;kayapo
tatana;txx;tatana
antanosy;txy;antanosy
tahitien;ty;tahitien
tauya;tya;tauya
kyanga;tye;kyanga
thaypan;typ;thaypan
touvain;tyv;touvain
tày;tyz;tay
langue des signes tanzanienne;tza;signes tanzanienne
tzeltal;tzh;tzeltal
tz’utujil;tzj;tzutujil
talossan;tzl;talossan
tamazight du Maroc central;tzm;tamazight du Maroc central
tugun;tzn;tugun
tzotzil;tzo;tzotzil
uamué;uam;uamue
tairuma;uar;tairuma
ubi;ubi;ubi
buhi’non;ubl;buhinon
ubir;ubr;ubir
umbu-ungu;ubu;umbuungu
oubykh;uby;oubykh
uda;uda;uda
oudégué;ude;oudegue
muduga;udg;muduga
oudi;udi;oudi
ujir;udj;ujir
wuzlam;udl;wuzlam
oudmourte;udm;oudmourte
uduk;udu;uduk
ouïghour;ug;ouighour
ougaritique;uga;ougaritique
ughele;uge;ughele
ugong;ugo;ugong
damal;uhn;damal
uisai;uis;uisai
iyive;uiv;iyive
tanjijili;uji;tanjijili
ukrainien;uk;ukrainien
ukwa;ukq;ukwa
fungwa;ula;fungwa
oultch;ulc;oultch
lule;ule;lule
usku;ulf;usku
ulithi;uli;ulithi
meriam;ulk;meriam
ullatan;ull;ullatan
ulumanda’;ulm;ulumanda
unserdeutsch;uln;unserdeutsch
oma longh;ulu;oma longh
ulwa;ulw;ulwa
umatilla;uma;umatilla
oumboundou;umb;oumboundou
marrucin;umc;marrucin
umbindhamu;umd;umbindhamu
umbuygamu;umg;umbuygamu
ukit;umi;ukit
umotina;umo;umotina
umpila;ump;umpila
pendau;ums;pendau
munsee;umu;munsee
watut du Nord;una;watut du Nord
langue indéterminée;und;*indeterminee
uneme;une;uneme
ngarinyin;ung;ngarinyin
unami;unm;unami
kurnai;unn;kurnai
mundari;unr;mundari
kaili d’Unde;unz;kaili dunde
ourdou;ur;ourdou
urarina;ura;urarina
kaapor;urb;kaapor
uru;ure;uru
uradhi;urf;uradhi
urigina;urg;urigina
urhobo;urh;urhobo
urim;uri;urim
langues ouraliennes;urj;ouraliennes langues
urak lawoi’;urk;urak lawoi
urali;url;urali
uruangnirin;urn;uruangnirin
ura (Papouasie-Nouvelle-Guinée);uro;ura papouasienouvelleguinee
uru-pa-in;urp;urupain
löyöp;urr;loyop
urat;urt;urat
urumi;uru;urumi
sop;urw;sop
orya;ury;orya
usakade;usk;usakade
uspantèque;usp;uspanteque
uya;usu;uya
ute;ute;ute
chemehuevi;ute-che;chemehuevi
paiute du Sud;ute-sou;paiute du Sud
etulo;utr;etulo
urum;uum;urum
pazeh;uun;pazeh
ura (Vanuatu);uur;ura vanuatu
u;uuu;u
fagauvea;uve;fagauvea
uri;uvh;uri
kuku-uwanh;uwa;kukuuwanh
ouzbek;uz;ouzbek
vaagri booli;vaa;vaagri booli
vale;vae;vale
vafsi;vaf;vafsi
vaï;vai;vai
vasekele;vaj;vasekele
vanimo;vam;vanimo
valman;van;valman
guarijio;var;guarijio
vasavi;vas;vasavi
wayu;vay;wayu
babar du Sud-Est;vbb;babar du sudest
venda;ve;venda
vénitien;vec;venitien
veddah;ved;veddah
veluws;vel;veluws
vemgo-mabas;vem;vemgomabas
ventureño;veo;ventureno
vepse;vep;vepse
mom jango;ver;mom jango
vietnamien;vi;vietnamien
chữ nho;vi-chunho;chữ nho
chữ nôm;vi-chunom;chữ nom
créole des Îles Vierges;vic;creole vierges
vidunda;vid;vidunda
vieux suédois;vieux suédois;suedois vieux
vili;vif;vili
viemo;vig;viemo
vilela;vil;vilela
vinza;vin;vinza
vishavan;vis;vishavan
viti;vit;viti
iduna;viv;iduna
kariyarra;vka;kariyarra
kulisusu;vkl;kulisusu
kamakan;vkm;kamakan
korlai;vkp;korlai
valpei;vlp;valpei
flamand occidental;vls;flamand occidental
martuthunira;vma;martuthunira
mbabaram;vmb;mbabaram
mixtèque d’Ixtayutla;vmj;mixteque dixtayutla
malgana;vml;malgana
mazatèque de Soyaltepec;vmp;mazateque de soyaltepec
makhuwa;vmw;makhuwa
mazatèque de San Bartolomé Ayautla;vmy;mazateque de san bartolome ayautla
mazatèque de Mazatlán;vmz;mazateque de mazatlan
lovono;vnk;lovono
vunapu;vnp;vunapu
volapük;vo;volapuk
volow;volow;volow
voro;vor;voro
vote;vot;vote
vera’a;vra;veraa
võro;vro;voro
banam bay;vrt;banam bay
wunjo;vun;wunjo
vute;vut;vute
awa (môn-khmer);vwa;awa monkhmer
wallon;wa;wallon
walla walla;waa;walla walla
wab;wab;wab
wasco-wishram;wac;wascowishram
wandamen;wad;wandamen
walser;wae;walser
watubela;wah;watubela
wares;wai;wares
waffa;waj;waffa
langues wakashennes;wak;wakashennes langues
wolaytta;wal;wolaytta
massachusett;wam;massachusett
wan;wan;wan
wappo;wao;wappo
wapishana;wap;wapishana
wageman;waq;wageman
waray (Philippines);war;waray philippines
washo;was;washo
kaninuwa;wat;kaninuwa
waurá;wau;waura
waka;wav;waka
waiwai;waw;waiwai
wayana;way;wayana
wampur;waz;wampur
wañám;wañám;wanam
warao;wba;warao
wabo;wbb;wabo
waritai;wbe;waritai
wanda;wbh;wanda
wanji;wbi;wanji
waigali;wbk;waigali
wakhi;wbl;wakhi
vo;wbm;vo
warlpiri;wbp;warlpiri
warnman;wbt;warnman
wajarri;wbv;wajarri
woi;wbw;woi
yanomámi;wca;yanomami
wadjiginy;wdj;wadjiginy
wadikali;wdk;wadikali
wewaw;wea;wewaw
wé occidental;wec;we occidental
wedau;wed;wedau
wergaia;weg;wergaia
weh;weh;weh
kiunum;wei;kiunum
gbe weme;wem;gbe weme
langues sorabes;wen;sorabes langues
wemale;weo;wemale
westphalien;wep;westphalien
weri;wer;weri
pidgin camerounais;wes;pidgin camerounais
perai;wet;perai
rawngtu;weu;rawngtu
wejewa;wew;wejewa
zorop;wfg;zorop
wagaya;wga;wagaya
wangganguru;wgg;wangganguru
woiwurrung;wgi;woiwurrung
wirangu;wgu;wirangu
warrgamay;wgy;warrgamay
lebu’ kulit;whk;lebu kulit
wichita;wic;wichita
wik-epa;wie;wikepa
wik-keyangan;wif;wikkeyangan
wik-ngathan;wig;wikngathan
wik-me’anha;wih;wikmeanha
minidien;wii;minidien
wik-iiyanh;wij;wikiiyanh
wik-mungkan;wim;wikmungkan
winnebago;win;winnebago
wiraféd;wir;wirafed
wiru;wiu;wiru
vitu;wiv;vitu
wiyot;wiy;wiyot
warji;wji;warji
kunduvadi;wku;kunduvadi
wailaki;wlk;wailaki
wali (Soudan);wll;wali soudan
moyen gallois;wlm;gallois moyen
wolio;wlo;wolio
wallisien;wls;wallisien
wichí lhamtés vejoz;wlv;wichi lhamtes vejoz
wambaya;wmb;wambaya
mamaindé;wmd;mamainde
wambule;wme;wambule
waimaha;wmh;waimaha
wambon;wms;wambon
walmajarri;wmt;walmajarri
mwani;wmw;mwani
wantoat;wnc;wantoat
waneci;wne;waneci
anjouanais;wni;anjouanais
wanokaka;wnk;wanokaka
wano;wno;wano
wanap;wnp;wanap
usan;wnu;usan
wintu;wnw;wintu
wolof;wo;wolof
wogeo;woc;wogeo
wolani;wod;wolani
woléaïen;woe;woleaien
wogamusin;wog;wogamusin
kamang;woi;kamang
wom (Nigeria);wom;wom nigeria
wongo;won;wongo
woria;wor;woria
hanga hundi;wos;hanga hundi
wawonii;wow;wawonii
maco;wpc;maco
warapu;wra;warapu
warluwara;wrb;warluwara
warungu;wrg;warungu
wiradjuri;wrh;wiradjuri
garrwa;wrk;garrwa
worrorra;wro;worrorra
waropen;wrp;waropen
wardaman;wrr;wardaman
waris;wrs;waris
waru;wru;waru
gugu warra;wrw;gugu warra
wae rana;wrx;wae rana
merwari;wry;merwari
waray (Australie);wrz;waray australie
warembori;wsa;warembori
waskia;wsk;waskia
watiwa;wtf;watiwa
berta;wti;berta
wotu;wtw;wotu
silimo;wul;silimo
wulguru;wulguru;wulguru
bungu;wun;bungu
wutung;wut;wutung
wu;wuu;wu
dorig;wwo;dorig
wawa;www;wawa
wyandot;wya;wyandot
huron;wya-hur;huron
wangaaybuwan-ngiyambaa;wyb;wangaaybuwanngiyambaa
wilamowicien;wym;wilamowicien
ayuru;wyr;ayuru
fidjien de l’Ouest;wyy;fidjien de louest
arabe andalou;xaa;arabe andalou
sambe;xab;sambe
adai;xad;adai
kalmouk;xal;kalmouk
ǀxam;xam;xam
xamtanga;xan;xamtanga
apalachee;xap;apalachee
aquitain;xaq;aquitain
kamasse;xas;kamasse
katawixi;xat;katawixi
kauwera;xau;kauwera
xavante;xav;xavante
kawaiisu;xaw;kawaiisu
kayan de Mahakam;xay;kayan de Mahakam
bactrien;xbc;bactrien
moyen breton;xbm;breton moyen
kambera;xbr;kambera
celtibère;xce;celtibere
arménien ancien;xcl;armenien ancien
cotoname;xcn;cotoname
chorasmien;xco;chorasmien
carien;xcr;carien
tibétain classique;xct;tibetain classique
dace;xdc;dace
dharug;xdk;dharug
édomite;xdm;edomite
kwandu;xdo;kwandu
malais dayak;xdy;malais dayak
hdi;xed;hdi
ǁxegwi;xeg;xegwi
kembayan;xem;kembayan
xerénte;xer;xerente
kesawai;xes;kesawai
xéta;xet;xeta
keoru-ahia;xeu;keoruahia
falisque;xfa;falisque
galate;xga;galate
gabrielino-fernandeño;xgf;gabrielinofernandeno
dharumbal;xgm;dharumbal
langues mongoles;xgn;mongoles langues
xhosa;xh;xhosa
harami;xha;harami
hunnique;xhc;hunnique
xiandao;xia;xiandao
ibère;xib;ibere
xiri;xii;xiri
illyrien;xil;illyrien
xinca;xin;xinca
xipaya;xiy;xipaya
kereho;xke;kereho
koroni;xkq;koroni
xakriabá;xkr;xakriaba
kaamba;xku;kaamba
uma’ lasan;xky;uma lasan
kamula;xla;kamula
lycien;xlc;lycien
lydien;xld;lydien
ligure ancien;xlg;ligure ancien
alain;xln;alain
loup A;xlo;loup A
lépontique;xlp;lepontique
lusitain;xls;lusitain
louvite;xlu;louvite
mushungulu;xma;mushungulu
mboa;xmb;mboa
emakhuwa emarevoni;xmc;emakhuwa emarevoni
mbudum;xmd;mbudum
mède;xme;mede
mingrélien;xmf;mingrelien
ancien macédonien;xmk;macedonien ancien
malais de Manado;xmm;malais de Manado
méroïtique;xmr;meroitique
mori bawah;xmz;mori bawah
ancien arabe du Nord;xna;arabe du nord ancien
kanakanabu;xnb;kanakanabu
langues na-dénées;xnd;na denees langues
moyen mongol;xng;mongol moyen
anglo-normand;xno;anglonormand
kangri;xnr;kangri
narragansett;xnt;narragansett
nyiyaparli;xny;nyiyaparli
o’chi’chi’;xoc;ochichi
kokoda;xod;kokoda
komo;xom;komo
konkomba;xon;konkomba
xukuru;xoo;xukuru
kopar;xop;kopar
kpellé du Liberia;xpe;kpelle du liberia
phrygien;xpg;phrygien
picte;xpi;picte
pumpokol;xpm;pumpokol
mohegan;xpq;mohegan
parthe;xpr;parthe
pisidien;xps;pisidien
karaboro de l’Est;xrb;karaboro de lest
kreye;xre;kreye
arin;xrn;arin
aranama;xrt;aranama
karawa;xrw;karawa
sabéen;xsa;sabeen
sambal;xsb;sambal
scythe;xsc;scythe
sidétique;xsd;sidetique
sempan;xse;sempan
sio;xsi;sio
esclave du Sud;xsl;esclave du Sud
kassem;xsm;kassem
solano;xso;solano
makhuwa-saka;xsq;makhuwasaka
sherpa;xsr;sherpa
assane;xss;assane
sanumá;xsu;sanuma
sudovien;xsv;sudovien
saisiyat;xsy;saisiyat
mixtèque de Xochapa;xta;mixteque de xochapa
katcha-kadugli-miri;xtc;katchakaduglimiri
mixtèque de Diuxi-Tilantongo;xtd;mixteque de diuxitilantongo
gaulois transalpin;xtg;gaulois transalpin
mixtèque de Magdalena Peñasco;xtm;mixteque de magdalena penasco
tokharien A;xto;tokharien A
tawandê;xtw;tawande
tasmanien;xtz;tasmanien
alu kurumba;xua;alu kurumba
bettu kurumba;xub;bettu kurumba
umiida;xud;umiida
jennu kurumba;xuj;jennu kurumba
ombrien;xum;ombrien
unggarranggu;xun;unggarranggu
haut umpqua;xup;umpqua haut
urartéen;xur;urarteen
kxoe;xuu;kxoe
vénète;xve;venete
kamviri;xvi;kamviri
vandale;xvn;vandale
kwaza;xwa;kwaza
woccon;xwc;woccon
wangkumara;xwk;wangkumara
oïrate;xwo;oirate
boro;xxb;boro
keo;xxk;keo
tambora;xxt;tambora
yorta yorta;xyy;yorta yorta
zhang-zhung;xzh;zhangzhung
yaminahua;yaa;yaminahua
yuhup;yab;yuhup
yali de Pass Valley;yac;yali de Pass Valley
yagua;yad;yagua
pumé;yae;pume
kiyaka;yaf;kiyaka
yagan;yag;yagan
yazgulami;yah;yazgulami
yaghnobi;yai;yaghnobi
banda-yangere;yaj;bandayangere
yakama;yak;yakama
dialonké;yal;dialonke
yamba;yam;yamba
mayangna;yan;mayangna
yao;yao;yao
yapois;yap;yapois
yaqui;yaq;yaqui
nugunu (Cameroun);yas;nugunu cameroun
yambeta;yat;yambeta
yuwana;yau;yuwana
yangben;yav;yangben
yawalapití;yaw;yawalapiti
yauma;yax;yauma
agwagwune;yay;agwagwune
yugur occidental;ybe;yugur occidental
hasha;ybj;hasha
yabong;ybo;yabong
yaweyuha;yby;yaweyuha
yucuna;ycn;yucuna
yiddish de l’Est;ydd;yiddish de lest
yidgha;ydg;yidgha
ravula;yea;ravula
yéniche;yec;yeniche
yimas;yee;yimas
yeni;yei;yeni
yévanique;yej;yevanique
yela;yel;yela
tarok;yer;tarok
nyankpa;yes;nyankpa
yetfa;yet;yetfa
yerukala;yeu;yerukala
yapunda;yev;yapunda
yeyi;yey;yeyi
malyangapa;yga;malyangapa
gepo;ygp;gepo
yagaria;ygr;yagaria
yagwoia;ygw;yagwoia
buyang baha;yha;buyang baha
hlepho;yhl;hlepho
yiddish;yi;yiddish
yinggarda;yia;yinggarda
ache;yif;ache
nasu wusa;yig;nasu wusa
yiddish de l’Ouest;yih;yiddish de louest
yidiny;yii;yidiny
yindjibarndi;yij;yindjibarndi
lalo de l’Est;yik;lalo de lest
yindjilandji;yil;yindjilandji
yimchungru;yim;yimchungru
aghu du Nord;yir;aghu du Nord
yis;yis;yis
awu;yiu;awu
ahi;yix;ahi
yir yoront;yiy;yir yoront
azhe;yiz;azhe
yakan;yka;yakan
youkaguir de la toundra;ykg;youkaguir de la toundra
yoke;yki;yoke
yakamul;ykm;yakamul
yasa;yko;yasa
yakoma;yky;yakoma
yelogu;ylg;yelogu
yali d’Angguruk;yli;yali dangguruk
yil;yll;yil
buyang langjia;yln;buyang langjia
naluo yi;ylo;naluo yi
yalarnnga;ylr;yalarnnga
aribwaung;ylu;aribwaung
nyelâyu;yly;nyelayu
muji du Sud;ymc;muji du Sud
yameo;yme;yameo
yamongeri;ymg;yamongeri
iamalele;yml;iamalele
yangum mon;ymo;yangum mon
karagasse;ymt;karagasse
yangulam;ynl;yangulam
yana;ynn;yana
yendang;ynq;yendang
yansi;yns;yansi
yoruba;yo;yoruba
chukchansi;yok-chk;chukchansi
chawchila;yok-chw;chawchila
choynimni;yok-chy;choynimni
dumna;yok-dum;dumna
gashowu;yok-gas;gashowu
hometwoli;yok-hom;hometwoli
san joaquin inférieur;yok-lsj;san joaquin inferieur
tachi;yok-nut;tachi
palewyami;yok-pos;palewyami
tulamni;yok-tul;tulamni
wikchamni;yok-wik;wikchamni
yawelmani;yok-yaw;yawelmani
yawdanchi;yok-ywd;yawdanchi
yola;yol;yola
yombe;yom;yombe
yongkom;yon;yongkom
yotti;yot;yotti
phala;ypa;phala
phola;ypg;phola
langues youpikes;ypk;youpikes langues
phuza;ypz;phuza
yareba;yrb;yareba
yaouré;yre;yaoure
nénètse;yrk;nenetse
nheengatu;yrl;nheengatu
yerong;yrn;yerong
yarsun;yrs;yarsun
samu;ysd;samu
langue des signes yougoslave;ysl;signes yougoslave
sani;ysn;sani
sirenik;ysr;sirenik
yessan-mayo;yss;yessanmayo
talu;yta;talu
tanglang;ytl;tanglang
maya yucatèque;yua;maya yucateque
yuanmen;yuanmen;yuanmen
cantonais;yue;cantonais
havasupai;yuf-hav;havasupai
hualapai;yuf-wal;hualapai
yavapai;yuf-yav;yavapai
yug;yug;yug
yuriti;yui;yuriti
yuki;yuk;yuki
yulu;yul;yulu
yulparija;yulparija;yulparija
quechan;yum;quechan
bena (Nigeria);yun;bena nigeria
yukpa;yup;yukpa
yuqui;yuq;yuqui
yurok;yur;yurok
yurumanguí;yurumanguí;yurumangui
yopno;yut;yopno
youkaguir de la Kolyma;yux;youkaguir de la Kolyma
yugur oriental;yuy;yugur oriental
yuracaré;yuz;yuracare
yawa;yva;yawa
yavitero;yvt;yavitero
lalo de l’Ouest;ywl;lalo de louest
yawuru;ywr;yawuru
lalo central;ywt;lalo central
yardliyawarra;yxl;yardliyawarra
yuyu;yxu;yuyu
yau (province de Sandaun);yyu;yau province de sandaun
buyang ecun;yzg;buyang ecun
zhuang;za;zhuang
zapotèque de la Sierra de Juárez;zaa;zapoteque de la sierra de juarez
zapotèque de San Juan Guelavía;zab;zapoteque de san juan guelavia
zapotèque d’Ocotlán;zac;zapoteque docotlan
zapotèque de Cajonos;zad;zapoteque de cajonos
zapotèque de Yareni;zae;zapoteque de yareni
zapotèque d’Ayoquesco;zaf;zapoteque dayoquesco
zaghawa;zag;zaghawa
zapotèque de l’Isthme;zai;zapoteque de listhme
zaramo;zaj;zaramo
zanaki;zak;zanaki
zauzou;zal;zauzou
zapotèque de Miahuatlán;zam;zapoteque de miahuatlan
zandui;zandui;zandui
zapotèque d’Ozolotepec;zao;zapoteque dozolotepec
zapotèque;zap;zapoteque
zapotèque d’Aloápam;zaq;zapoteque daloapam
zapotèque de Rincón;zar;zapoteque de rincon
zapotèque de Santo Domingo Albarradas;zas;zapoteque de santo domingo albarradas
zapotèque de Tabaa;zat;zapoteque de tabaa
zapotèque de Yatzachi;zav;zapoteque de yatzachi
zapotèque de Mitla;zaw;zapoteque de mitla
zapotèque de Xadani;zax;zapoteque de xadani
zayse-zergulla;zay;zaysezergulla
batu belah;zbc;batu belah
berawan long jegan;zbe;berawan long jegan
bliss;zbl;bliss
batui;zbt;batui
zbu;zbu;zbu
berawan long terawan;zbw;berawan long terawan
zapotèque de Coatecas Altas;zca;zapoteque de coatecas altas
shingazidja;zdj;shingazidja
zélandais;zea;zelandais
zenag;zeg;zenag
zénaga;zen;zenaga
kinga;zga;kinga
zhuang de Guibei;zgb;zhuang de Guibei
amazighe standard marocain;zgh;amazighe standard marocain
chinois;zh;chinois
zhaba;zhb;zhaba
dai zhuang;zhd;dai zhuang
nong zhuang;zhn;nong zhuang
langues chinoises;zhx;chinoises langues
zia;zia;zia
zimakani;zik;zimakani
zialo;zil;zialo
zinza;zin;zinza
zigua;ziw;zigua
koibale;zkb;koibale
koguryo;zkg;koguryo
karankawa;zkk;karankawa
kott;zko;kott
zakhring;zkr;zakhring
kaurna;zku;kaurna
khazar;zkz;khazar
langues slaves orientales;zle;slaves orientales langues
langues slaves méridionales;zls;slaves meridionales langues
langues slaves occidentales;zlw;slaves occidentales langues
manda;zma;manda
zimba;zmb;zimba
margany;zmc;margany
mangerr;zme;mangerr
mfinu;zmf;mfinu
madngele;zml;madngele
mpuono;zmp;mpuono
maranunggu;zmr;maranunggu
mbesa;zms;mbesa
muruwari;zmu;muruwari
mbandja;zmz;mbandja
langues zandées;znd;zandees langues
zandé;zne;zande
mang;zng;mang
manangkari;znk;manangkari
mangas;zns;mangas
zoque de Copainalá;zoc;zoque de copainala
zoque de Chimalapa;zoh;zoque de Chimalapa
zapotèque d’Asunción Mixtepec;zoo;zapoteque dasuncion mixtepec
ayapaneco;zoq;ayapaneco
zoque de Rayón;zor;zoque de rayon
zoque de Francisco León;zos;zoque de francisco leon
zapotèque de Lachiguiri;zpa;zapoteque de lachiguiri
zapotèque de Yautepec;zpb;zapoteque de yautepec
zapotèque de Choapan;zpc;zapoteque de choapan
zapotèque de l’Ixtlán du Sud-Est;zpd;zapoteque de lixtlan du sudest
zapotèque de Petapa;zpe;zapoteque de petapa
zapotèque de San Pedro Quiatoni;zpf;zapoteque de san pedro quiatoni
zapotèque de Guevea De Humboldt;zpg;zapoteque de guevea de humboldt
zapotèque de Totomachapan;zph;zapoteque de totomachapan
zapotèque de Santa María Quiegolani;zpi;zapoteque de santa maria quiegolani
zapotèque de Quiavicuzas;zpj;zapoteque de quiavicuzas
zapotèque de Tlacolulita;zpk;zapoteque de tlacolulita
zapotèque de Lachixío;zpl;zapoteque de lachixio
zapotèque de Mixtepec;zpm;zapoteque de mixtepec
zapotèque de Santa Inés Yatzechi;zpn;zapoteque de santa ines yatzechi
zapotèque d’Amatlán;zpo;zapoteque damatlan
zapotèque d’El Alto;zpp;zapoteque del alto
zapotèque de San Bartolomé Zoogocho;zpq;zapoteque de san bartolome zoogocho
zapotèque de Xanica;zpr;zapoteque de xanica
zapotèque de Coatlán;zps;zapoteque de coatlan
zapotèque de San Vicente Coatlán;zpt;zapoteque de san vicente coatlan
zapotèque de Yalálag;zpu;zapoteque de yalalag
zapotèque de San Baltazar Chichicápam;zpv;zapoteque de san baltazar chichicapam
zapotèque de Zaniza;zpw;zapoteque de zaniza
zapotèque de San Baltazar Loxicha;zpx;zapoteque de san baltazar loxicha
zapotèque de Mazaltepec;zpy;zapoteque de mazaltepec
zapotèque de Texmelucan;zpz;zapoteque de texmelucan
zirenkel;zrn;zirenkel
záparo;zro;zaparo
sarphatique;zrp;sarphatique
mairasi;zrs;mairasi
sarasira;zsa;sarasira
zapotèque de Rincón du Sud;zsr;zapoteque de rincon du sud
sukurum;zsu;sukurum
zapotèque d’Elotepec;zte;zapoteque delotepec
zapotèque de San Francisco Ozolotepec;ztg;zapoteque de san francisco ozolotepec
zapotèque de Lapaguía-Guivini;ztl;zapoteque de lapaguiaguivini
zapotèque de San Agustín Mixtepec;ztm;zapoteque de san agustin mixtepec
zapotèque de Santa Catarina Albarradas;ztn;zapoteque de santa catarina albarradas
zapotèque de Loxicha;ztp;zapoteque de loxicha
zapotèque de Quioquitani-Quierí;ztq;zapoteque de quioquitaniquieri
zapotèque de Tilquiapan;zts;zapoteque de tilquiapan
zapotèque de Tejalapan;ztt;zapoteque de tejalapan
zapotèque de Güilá;ztu;zapoteque de guila
zapotèque de Zaachila;ztx;zapoteque de zaachila
zapotèque de Yateé;zty;zapoteque de yatee
zoulou;zu;zoulou
kumzari;zum;kumzari
zuni;zun;zuni
zhuang de Yongbei;zyb;zhuang de Yongbei
zhuang de Deqing;zyg;zhuang de Deqing
zhuang de Youjiang;zyj;zhuang de Youjiang
zhuang de Yongnan;zyn;zhuang de Yongnan
zazaki;zza;zazaki
zhuang de Zuojiang;zzj;zhuang de Zuojiang
